boot,cv,feature,weight,std
boot0,cv2,gc_var_pos2,-3.955484344575197e-05,4.046651161295554e-05
boot0,cv2,nogap_prop,-6.850874070550752e-05,0.00015228628172142786
boot0,cv2,total_tree_len,-0.000102849269494059,0.0001515696936244329
boot0,cv3,saturation,0.000517244174629529,0.00018651930471304837
boot0,cv3,pi_std,0.0003671833058659285,0.00019305015867221396
boot0,cv3,entropy,0.0002749351179834049,0.00018896163038273592
boot0,cv3,LB_std,0.0002603291390332843,0.0001496598561530611
boot0,cv3,inter_len_mean,0.0002255662388163289,0.0001459152834458883
boot0,cv3,gc_mean_pos3,0.00020866677812815274,0.00013236211938728382
boot0,cv3,gap_var_pos3,0.0001627456587869046,9.991206500567372e-05
boot0,cv3,vars,0.00015023796228856272,0.00010034087372053125
boot0,cv3,nheaders,0.00012064372667583409,0.0001068035436348198
boot0,cv3,invariants,0.00011979528847979703,7.485915780169715e-05
boot0,cv3,total_tree_len,0.00011041348884775481,7.775642553006932e-05
boot0,cv3,singletons,8.661989035227677e-05,3.780730128425234e-05
boot0,cv3,nogap_prop,8.603834185290315e-05,8.156235908948643e-05
boot0,cv3,seq_len_nogap,7.830626445954253e-05,9.873199684133928e-05
boot0,cv3,gap_var,7.441504333351779e-05,7.327305065767741e-05
boot0,cv3,gc_var,5.548177350357869e-05,0.00020825526048310353
boot0,cv3,gc_mean,4.905390997575851e-05,6.393008747999072e-05
boot0,cv3,gap_var_pos1,4.339401715733202e-05,5.464921121767463e-05
boot0,cv3,pis,4.2849450364158966e-05,0.00010559103916094798
boot0,cv3,gc_var_pos1,3.706326611005437e-05,9.529528234490619e-05
boot0,cv3,gap_mean_pos1,1.102614966856319e-05,6.859682975222162e-05
boot0,cv3,patterns,5.539656812020149e-06,0.00011286490516867403
boot0,cv3,gap_var_pos2,7.87318897022271e-07,5.766421674865917e-05
boot0,cv3,gc_mean_pos1,-3.419453506302711e-06,5.782189695420587e-05
boot0,cv3,gap_mean,-7.938372298701702e-06,8.412863776194055e-05
boot0,cv3,inter_len_var,-8.517998433971164e-06,0.00012556599976008535
boot0,cv3,treeness,-1.064635032274136e-05,4.438557017459563e-05
boot0,cv3,gc_var_pos3,-2.51064684083209e-05,0.00014726701342435524
boot0,cv3,gap_mean_pos3,-3.13296025513643e-05,6.636952772585431e-05
boot0,cv3,seq_len,-3.16566670676785e-05,0.00010579675624755373
boot0,cv3,pi_mean,-4.394859332165282e-05,0.00010932514948596924
boot0,cv3,supp_mean,-4.6520537763040934e-05,5.580457739879985e-05
boot0,cv3,ter_len_mean,-4.775757992697721e-05,6.398991342393945e-05
boot0,cv3,treeness_o_rcv,-4.810892155566876e-05,8.594775097531813e-05
boot0,cv3,rcv,-5.044363856311781e-05,6.283993534424944e-05
boot0,cv3,ter_len_var,-8.70605511381034e-05,5.486539549834815e-05
boot0,cv3,gc_mean_pos2,-9.647578540400895e-05,9.548998111110218e-05
boot0,cv3,gap_mean_pos2,-0.00010198115164245639,0.00014079912772394635
boot0,cv3,gc_var_pos2,-0.00010236844884662255,0.00014333993247848736
boot0,cv3,coeffVar_len,-0.00011167215722687709,0.000168256408984363
boot0,cv4,gc_var,0.0002526056753823693,0.0002607302953070177
boot0,cv4,pi_std,0.00024186906100572225,0.00011402101988055483
boot0,cv4,gap_var_pos2,0.00018179965355356333,9.326702230787205e-05
boot0,cv4,vars,0.00015442723282890945,0.00012516637451326373
boot0,cv4,gap_var_pos3,0.00014268601513936982,0.00013089677390939412
boot0,cv4,invariants,0.0001287599916219246,9.836601845305125e-05
boot0,cv4,pi_mean,0.00010647484696515559,9.915930630990713e-05
boot0,cv4,gap_var,0.00010511913214962011,0.00013268908092227866
boot0,cv4,coeffVar_len,9.92328339395493e-05,0.00013610940450384864
boot0,cv4,nogap_prop,9.023471066689132e-05,0.00015761226079284599
boot0,cv4,LB_std,6.650462789939311e-05,7.94087883665007e-05
boot0,cv4,nheaders,5.9169742573214055e-05,0.00016884183045217247
boot0,cv4,gap_mean_pos1,5.0822259868104136e-05,7.569343970722841e-05
boot0,cv4,pis,3.148459560339829e-05,0.00010047690715848863
boot0,cv4,seq_len,2.859078380425234e-05,7.87013813071928e-05
boot0,cv4,gap_mean_pos2,2.4422220148516276e-05,0.00028256700446173714
boot0,cv4,gap_mean_pos3,2.078368772215053e-05,8.720231655832115e-05
boot0,cv4,gc_mean_pos2,2.0225161548011185e-05,9.845448269792917e-05
boot0,cv4,inter_len_var,1.9296619956694904e-05,0.00014255349431609233
boot0,cv4,gc_mean,1.7443510852945682e-05,0.00012269177416883106
boot0,cv4,total_tree_len,1.1429371440290076e-05,0.00010727500475350104
boot0,cv4,supp_mean,3.252236029489472e-06,0.00023873311152880323
boot0,cv4,singletons,2.21048498977916e-06,0.00021209805553231196
boot0,cv4,gc_mean_pos3,-1.0078712255106037e-05,9.410343009952898e-05
boot0,cv4,treeness,-1.2322273104016027e-05,0.00010852557789111649
boot0,cv4,inter_len_mean,-1.626804713531202e-05,0.00011447597797904984
boot0,cv4,gc_var_pos3,-2.4988761724922953e-05,7.720537440505387e-05
boot0,cv4,entropy,-2.8146458564940748e-05,8.303033904584593e-05
boot0,cv4,ter_len_var,-4.046846034235586e-05,7.64349526217301e-05
boot0,cv4,gc_var_pos1,-4.3105744350837235e-05,0.00015078825199019337
boot0,cv4,patterns,-6.1624304113376e-05,0.0001429856939700004
boot0,cv4,treeness_o_rcv,-8.579935000814783e-05,6.801487093775318e-05
boot0,cv4,gap_var_pos1,-8.831450626371335e-05,0.00011075909585793295
boot0,cv4,ter_len_mean,-0.00011174885840106556,7.993688399772797e-05
boot0,cv4,gap_mean,-0.00011393600621473237,0.00010255914086433813
boot0,cv4,gc_var_pos2,-0.00012033838076924118,6.51330892664893e-05
boot0,cv4,rcv,-0.00017479029560138053,0.0001651523622505416
boot0,cv4,seq_len_nogap,-0.00018715721794072598,0.00013053589120572625
boot0,cv4,saturation,-0.00023721896465246327,0.00023418046087970935
boot0,cv4,gc_mean_pos1,-0.00024365388495061217,0.0001629493438251527
boot10,cv1,gc_var,0.00023417615406697844,8.33392704498798e-05
boot10,cv1,pi_mean,0.00022996577191605915,0.00011672864872003004
boot10,cv1,rcv,0.00013952705727060283,5.8568539667092656e-05
boot10,cv1,supp_mean,0.00013213567902827932,5.656312718525299e-05
boot10,cv1,seq_len_nogap,0.0001288706840606693,7.990620913294638e-05
boot10,cv1,gap_mean_pos1,0.00012641248278653745,6.02333845516528e-05
boot10,cv1,nheaders,0.00012401132439938622,6.769537449160978e-05
boot10,cv1,gc_mean_pos1,0.00011593084009574304,0.00010588400914092729
boot10,cv1,gap_mean_pos3,0.00010855102401212887,5.187160967394181e-05
boot10,cv1,LB_std,0.00010810909700363275,6.926801932156043e-05
boot10,cv1,patterns,0.00010528054114998797,8.704237550502074e-05
boot10,cv1,gc_var_pos3,0.00010177924429000618,3.939881869392876e-05
boot10,cv1,gap_var_pos2,8.5728206995382e-05,5.245311530843204e-05
boot10,cv1,gc_mean_pos2,7.977995262377066e-05,8.562476255355398e-05
boot10,cv1,gap_var_pos1,7.839530165535861e-05,7.06567084042026e-05
boot10,cv1,pi_std,7.296264460408846e-05,6.0665755333126384e-05
boot10,cv1,singletons,6.792907940020034e-05,8.499729533756957e-05
boot10,cv1,inter_len_mean,6.332869707503241e-05,5.2154082669440394e-05
boot10,cv1,total_tree_len,5.591366370650233e-05,6.92388936219431e-05
boot10,cv1,gap_mean,5.2215257026839435e-05,7.009855592758435e-05
boot10,cv1,gc_var_pos1,5.007596884799001e-05,6.327558360987856e-05
boot10,cv1,treeness,4.253452108153352e-05,8.589234407364965e-05
boot10,cv1,gc_mean,4.159888289467548e-05,8.010731415604074e-05
boot10,cv1,seq_len,3.956484724206344e-05,3.200417535280696e-05
boot10,cv1,gc_var_pos2,3.5419025600831324e-05,6.152161771193436e-05
boot10,cv1,gap_mean_pos2,3.271039579869433e-05,4.3791680078175965e-05
boot10,cv1,pis,3.13002774626947e-05,6.907500328777705e-05
boot10,cv1,inter_len_var,2.7970473028696984e-05,3.357766181450394e-05
boot10,cv1,treeness_o_rcv,2.7791887855295044e-05,3.1762666149421525e-05
boot10,cv1,saturation,2.686336241955814e-05,7.505171792621397e-05
boot10,cv1,gc_mean_pos3,1.784711313590412e-05,2.7013142594871576e-05
boot10,cv1,entropy,1.6360661773254098e-05,4.4820701333296405e-05
boot10,cv1,nogap_prop,1.3483659217290167e-05,6.221159057622592e-05
boot10,cv1,ter_len_mean,1.2491094721858581e-05,3.3531691695717225e-05
boot10,cv1,invariants,1.1955804421036054e-05,2.3384072971588968e-05
boot10,cv1,coeffVar_len,1.1643992230009891e-05,5.0792985913334355e-05
boot10,cv1,gap_var_pos3,1.0156280646070465e-05,2.4305910478949855e-05
boot10,cv1,ter_len_var,7.96272651052865e-06,4.602435771018779e-05
boot10,cv1,vars,5.8813061268297995e-06,5.459876076043987e-05
boot10,cv1,gap_var,-3.397070056344209e-05,3.063474468264572e-05
boot10,cv2,saturation,0.00015556437343667662,8.843509894822758e-05
boot10,cv2,gap_var,0.0001495041297684705,0.0001731811686801204
boot10,cv2,gc_mean,0.00011770884283011686,0.00011767105682135176
boot10,cv2,gap_var_pos2,8.715398386091887e-05,0.00015110110546590527
boot10,cv2,seq_len_nogap,8.159454064653273e-05,0.00015090041976764781
boot10,cv2,singletons,8.13138992251826e-05,0.0001365680039378963
boot10,cv2,nogap_prop,8.011174630601615e-05,0.00013516922806777957
boot10,cv2,total_tree_len,6.506548869094124e-05,0.00013176802760463488
boot10,cv2,gc_mean_pos2,6.117658903399492e-05,5.944285965000913e-05
boot10,cv2,gc_mean_pos1,5.730610778509074e-05,0.00013068919997753374
boot10,cv2,seq_len,5.671524125672185e-05,7.541151675785726e-05
boot10,cv2,gap_mean_pos2,5.6047829514530924e-05,6.067959555319139e-05
boot10,cv2,gap_var_pos1,4.478353721997251e-05,6.795977759110529e-05
boot10,cv2,treeness_o_rcv,3.922877659040841e-05,8.515590724207782e-05
boot10,cv2,pis,3.496936676416873e-05,4.002571149807274e-05
boot10,cv2,gap_var_pos3,3.112413734098311e-05,0.00011245208484412244
boot10,cv2,supp_mean,3.102927826838686e-05,7.031052686046889e-05
boot10,cv2,inter_len_var,1.8562853213341392e-05,5.396174333042356e-05
boot10,cv2,gc_var,1.721923538128875e-05,0.00010831339496447241
boot10,cv2,pi_mean,1.0999863164384838e-05,0.00013239752158496958
boot10,cv2,ter_len_var,2.456996810873205e-06,0.00010024568535912123
boot10,cv2,pi_std,-4.507272715136013e-08,5.2587169866256664e-05
boot10,cv2,treeness,-5.061844174178154e-06,6.519239512389574e-05
boot10,cv2,gap_mean_pos3,-5.796434585521662e-06,4.93369189337644e-05
boot10,cv2,gc_var_pos3,-7.175757980071029e-06,5.9013540744453486e-05
boot10,cv2,gap_mean_pos1,-8.238101315334589e-06,7.101887050845893e-05
boot10,cv2,vars,-9.022826009504464e-06,9.427651282878615e-05
boot10,cv2,rcv,-1.4794516310806318e-05,4.1879674682144324e-05
boot10,cv2,ter_len_mean,-1.915696372281582e-05,8.15021376792902e-05
boot10,cv2,coeffVar_len,-2.403155871581131e-05,0.0001283383624027606
boot10,cv2,nheaders,-3.05980805409347e-05,5.733076347360092e-05
boot10,cv2,LB_std,-3.395480585934828e-05,0.0001090461439184578
boot10,cv2,inter_len_mean,-3.4238140639768975e-05,6.220094108253115e-05
boot10,cv2,gc_var_pos2,-3.577695642977524e-05,4.426756746016376e-05
boot10,cv2,gap_mean,-3.918627873587384e-05,9.577505846309409e-05
boot10,cv2,entropy,-5.458801300348384e-05,4.67881765911261e-05
boot10,cv2,gc_var_pos1,-6.451641380493347e-05,8.169939166981186e-05
boot10,cv2,patterns,-8.006955409115994e-05,7.45827131393322e-05
boot10,cv2,gc_mean_pos3,-0.00012732411146963732,8.081097176645349e-05
boot10,cv2,invariants,-0.0001647798557892273,0.0001034284604028666
boot10,cv3,LB_std,0.00035611260384635064,0.00021997437410727243
boot10,cv3,saturation,0.00034582351122267957,0.000289183394437292
boot10,cv3,gap_mean_pos1,0.0002844795946427907,0.0004356705741802453
boot10,cv3,pis,0.00022578892711514463,0.00024507822606050297
boot10,cv3,gc_var_pos2,0.00017156632286522534,0.00011080636641358451
boot10,cv3,gap_var,0.0001472888858255829,0.00013559811690509594
boot10,cv3,gap_var_pos2,0.0001412083685942042,0.000269091225766177
boot10,cv3,gc_var_pos1,0.00011189339246697571,0.00010271117514705307
boot10,cv3,gap_var_pos3,0.00010610695703194159,0.00016181013018279531
boot10,cv3,nheaders,0.0001022218523354379,0.00012364902576069748
boot10,cv3,pi_mean,8.958209423008665e-05,9.992956934226666e-05
boot10,cv3,gc_var,8.205405008214817e-05,7.266934732369624e-05
boot10,cv3,gap_mean_pos3,5.201928057942007e-05,5.8112548608956354e-05
boot10,cv3,vars,4.878090804068189e-05,0.00010518738563464322
boot10,cv3,gap_mean_pos2,4.797516785702241e-05,0.0001606761251205526
boot10,cv3,invariants,4.638975347900143e-05,7.387742704756167e-05
boot10,cv3,seq_len,3.467660669071754e-05,0.00010183711551581625
boot10,cv3,supp_mean,3.444278849326382e-05,0.00019083441182455452
boot10,cv3,gc_mean_pos1,6.696315882926823e-06,0.0001013397162537012
boot10,cv3,gc_mean,-7.291326466063869e-06,9.094388610818776e-05
boot10,cv3,gc_var_pos3,-9.108510492914501e-06,0.0001729923531725712
boot10,cv3,entropy,-1.0967572590125791e-05,9.073926743458207e-05
boot10,cv3,rcv,-1.531399893540078e-05,6.440188444064738e-05
boot10,cv3,patterns,-1.57469236603576e-05,4.4915825525831335e-05
boot10,cv3,gap_mean,-1.978036761309074e-05,0.00043175656588156875
boot10,cv3,inter_len_var,-2.934293022727713e-05,7.449908012499118e-05
boot10,cv3,ter_len_mean,-5.491811766433985e-05,9.795389163241447e-05
boot10,cv3,total_tree_len,-6.097454839964281e-05,0.00011924560553521972
boot10,cv3,singletons,-6.199723512273298e-05,7.443210779263638e-05
boot10,cv3,gc_mean_pos3,-6.526573876697417e-05,7.077832989786665e-05
boot10,cv3,treeness,-9.467015054567845e-05,9.848068546828041e-05
boot10,cv3,inter_len_mean,-9.807941568507908e-05,8.230772950326965e-05
boot10,cv3,seq_len_nogap,-0.00012567149952634653,0.00017758308583433206
boot10,cv3,treeness_o_rcv,-0.0001350798465345038,0.00019292279732798583
boot10,cv3,gap_var_pos1,-0.00016210588472897788,0.00017943920331146902
boot10,cv3,ter_len_var,-0.00016953107052325596,0.0001448814970593523
boot10,cv3,pi_std,-0.00019152289764061552,0.00023008088260501522
boot10,cv3,gc_mean_pos2,-0.00019781448927143564,0.00030065906177481334
boot10,cv3,nogap_prop,-0.0002621052849322314,0.00021747553920379464
boot10,cv3,coeffVar_len,-0.0003051980726440008,0.00017373280626635257
boot10,cv4,invariants,0.00022589376831880323,0.00014148994370708488
boot10,cv4,gc_mean,0.00021318214147484014,9.362059826240351e-05
boot10,cv4,saturation,0.0001668499135313596,0.0001798145778341968
boot10,cv4,nogap_prop,0.00015734044162656668,9.368997643452818e-05
boot10,cv4,gap_mean,0.00010303103596192243,0.00012482243600183944
boot10,cv4,seq_len_nogap,9.330735208854246e-05,6.217420249312579e-05
boot10,cv4,patterns,9.263134654525606e-05,0.00010811814799166867
boot10,cv4,gc_var,8.186720582170459e-05,8.306722497052249e-05
boot10,cv4,LB_std,7.887293490466379e-05,5.41748884295785e-05
boot10,cv4,gap_var_pos3,7.118387808711254e-05,8.435757987017729e-05
boot10,cv4,gc_mean_pos2,6.255701612175425e-05,0.00015620174786470475
boot10,cv4,treeness,6.157994300636196e-05,8.893189502711802e-05
boot10,cv4,coeffVar_len,5.125616590513721e-05,0.00012199436382601859
boot10,cv4,gap_var_pos2,4.810577600159987e-05,6.76700921266535e-05
boot10,cv4,gap_mean_pos1,4.727408565337238e-05,6.0477625485862795e-05
boot10,cv4,gc_var_pos3,4.701812989103285e-05,7.665756214622401e-05
