7.950695675486046943e-02,8.817699988789121646e-01
7.541066308166305410e-02,8.858490523006464779e-01
7.799198479560905117e-02,8.854293984286031316e-01
6.294340229633631212e-02,9.052349085230457781e-01
7.754676169508435690e-02,8.857399079417215271e-01
7.486644015375508443e-02,8.879414651253548785e-01
7.259584883445241443e-02,8.923069149175248960e-01
6.991385437863452401e-02,8.962504568272695593e-01
6.993225578613861126e-02,8.960170851515362189e-01
7.178986537932584289e-02,8.918298961584801843e-01
6.781442257112445249e-02,9.017008949194310619e-01
7.265597342436976025e-02,8.912203030590342134e-01
8.161006214261333491e-02,8.775473905580816192e-01
6.850741811299961015e-02,8.981869143876163308e-01
7.223630866504279768e-02,8.938199792538589206e-01
7.410583060495762320e-02,8.889930578932098149e-01
8.082965643427983404e-02,8.800443282894625519e-01
7.190679877893593752e-02,8.940169642184686571e-01
6.836111198929495369e-02,8.978199568428495425e-01
7.720280140411091285e-02,8.839723726772614754e-01
