9.380329143318567875e-02,8.672357009620875745e-01
1.038956768914601342e-01,8.568202469581781555e-01
9.897271701908781638e-02,8.632794518176267751e-01
1.015736224032641744e-01,8.610676222409361369e-01
9.290260845790622446e-02,8.714053463186633985e-01
1.016781283723595664e-01,8.597469460420062992e-01
9.746259046358460298e-02,8.646300822746680881e-01
1.020718320548601732e-01,8.590724031565720731e-01
9.498753765828986395e-02,8.682397280439507758e-01
1.013101510936042504e-01,8.615239317013289044e-01
1.047743847754167706e-01,8.559679257996718471e-01
9.549613577247989538e-02,8.650472116368660425e-01
1.016947548358939080e-01,8.604974888907233055e-01
1.027076420212183344e-01,8.559325609541634794e-01
1.009737790584720601e-01,8.603312829054686750e-01
9.553394634150931541e-02,8.677100803183831479e-01
1.036343402635333810e-01,8.575381178796449566e-01
9.435695180848213681e-02,8.702883651044648339e-01
9.976051047361796098e-02,8.612625552107369131e-01
9.715789443155732619e-02,8.643554578297015789e-01
